,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
726,l_RAv09V67j-Hm9dyZxWhw,tomi-jazz-new-york,Tomi Jazz,https://s3-media1.fl.yelpcdn.com/bphoto/lHthk1geB6QnmbQx9nJTJA/o.jpg,False,https://www.yelp.com/biz/tomi-jazz-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,772,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",4.5,"{'latitude': 40.75725, 'longitude': -73.96774}","['pickup', 'delivery']",$$,"{'address1': '239 E 53rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['239 E 53rd St', 'New York, NY 10022']}",+16464971254,(646) 497-1254,6173.258261096518
727,rrsjcQVLg2PkIkO_vPjOLw,the-bonnie-astoria,The Bonnie,https://s3-media4.fl.yelpcdn.com/bphoto/29oB4FdyTpyMrAD2Ebvb0Q/o.jpg,False,https://www.yelp.com/biz/the-bonnie-astoria?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,801,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.7746737, 'longitude': -73.9136003}","['pickup', 'delivery']",$$,"{'address1': '29-12 23rd Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['29-12 23rd Ave', 'Astoria, NY 11105']}",+17182742105,(718) 274-2105,10270.114461034447
728,kzOsLXKvdv181u4xFs7kAg,campus-sub-shop-ii-springfield,Campus Sub Shop II,https://s3-media2.fl.yelpcdn.com/bphoto/jsZvTghwjbpqyH8drBo20w/o.jpg,False,https://www.yelp.com/biz/campus-sub-shop-ii-springfield?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,35,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 40.7112474, 'longitude': -74.3113002}","['pickup', 'delivery']",$,"{'address1': '234 Morris Ave', 'address2': '', 'address3': '', 'city': 'Springfield', 'zip_code': '07081', 'country': 'US', 'state': 'NJ', 'display_address': ['234 Morris Ave', 'Springfield, NJ 07081']}",+19734673156,(973) 467-3156,26724.741815299272
729,Rzy-FeiJGYS0pA6HnjYv3A,empanada-loca-brooklyn,Empanada Loca,https://s3-media1.fl.yelpcdn.com/bphoto/ZAUsSOGWRPDgqGzK5iBE0w/o.jpg,False,https://www.yelp.com/biz/empanada-loca-brooklyn?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,338,"[{'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.663974, 'longitude': -73.991002}","['pickup', 'delivery']",$$,"{'address1': '606 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['606 5th Ave', 'Brooklyn, NY 11215']}",+17183692118,(718) 369-2118,4621.877911105926
730,c6cr09R8B9ZVOuxfJVJWdw,medo-halal-food-new-york,Medo Halal Food,https://s3-media4.fl.yelpcdn.com/bphoto/SG0R0bckC_g9MHuTS8uglQ/o.jpg,False,https://www.yelp.com/biz/medo-halal-food-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,11,"[{'alias': 'halal', 'title': 'Halal'}]",4.5,"{'latitude': 40.7785776, 'longitude': -73.9537812}","['pickup', 'delivery']",,"{'address1': '1525 3rd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1525 3rd Ave', 'New York, NY 10028']}",+16469206622,(646) 920-6622,8819.177060434404
731,KrbzIWxERBbQ6BCpSV-9og,the-local-press-ozone-park,The Local Press,https://s3-media3.fl.yelpcdn.com/bphoto/5l7mkMxLat1nO9lBAzzuxg/o.jpg,False,https://www.yelp.com/biz/the-local-press-ozone-park?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,257,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.68148235856385, 'longitude': -73.84694375767234}","['pickup', 'delivery']",$$,"{'address1': '92-15 Rockaway Blvd', 'address2': '', 'address3': None, 'city': 'Ozone Park', 'zip_code': '11417', 'country': 'US', 'state': 'NY', 'display_address': ['92-15 Rockaway Blvd', 'Ozone Park, NY 11417']}",+17183238800,(718) 323-8800,12705.398474451
732,YAOJAXBqQTHuY85kN8VulQ,mama-finas-new-york,Mama Fina's,https://s3-media1.fl.yelpcdn.com/bphoto/ONiP6Pjgf-EhMKDP5tK-7A/o.jpg,False,https://www.yelp.com/biz/mama-finas-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,270,"[{'alias': 'filipino', 'title': 'Filipino'}]",4.0,"{'latitude': 40.72829, 'longitude': -73.98226}","['pickup', 'delivery']",$$,"{'address1': '167 Avenue A', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['167 Avenue A', 'New York, NY 10009']}",+19172620893,(917) 262-0893,2734.0303106059364
733,zKp-zZbI5G0XBl4X1tgZ3w,hajrah-halal-food-queens-2,Hajrah Halal Food,https://s3-media3.fl.yelpcdn.com/bphoto/Bo6orZsNdhmbawUAXIsJTA/o.jpg,False,https://www.yelp.com/biz/hajrah-halal-food-queens-2?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,14,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",4.5,"{'latitude': 40.7466679250791, 'longitude': -73.8263839110732}","['pickup', 'delivery']",$,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Queens', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['Queens, NY 11355']}",+16464062556,(646) 406-2556,14873.27114337024
734,uGqSdkZseocd8MLH7Avh8A,shake-shack-morningside-heights-new-york-2,Shake Shack Morningside Heights,https://s3-media2.fl.yelpcdn.com/bphoto/d4nwyARdEw8YC9LXcsMqog/o.jpg,False,https://www.yelp.com/biz/shake-shack-morningside-heights-new-york-2?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,119,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.0,"{'latitude': 40.80803714111134, 'longitude': -73.96436010652933}","['pickup', 'delivery']",$$,"{'address1': '2957 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2957 Broadway', 'New York, NY 10025']}",+16463835506,(646) 383-5506,11683.015207640785
735,gdcxZY7HEAb8aOMDsPBKfA,hair-of-the-dog-new-york,Hair of the Dog,https://s3-media4.fl.yelpcdn.com/bphoto/MOGrjDe_UJk2GqLNVHSKvg/o.jpg,False,https://www.yelp.com/biz/hair-of-the-dog-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,467,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",3.0,"{'latitude': 40.72132967142, 'longitude': -73.9887227379339}","['pickup', 'delivery']",$$,"{'address1': '168 Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['168 Orchard St', 'New York, NY 10002']}",+12124777771,(212) 477-7771,1827.6416869730808
736,mBHs4o_8xdQhj5yTwlwqCg,joes-place-union,Joe's Place,https://s3-media1.fl.yelpcdn.com/bphoto/Z9vjBxzezlvFSMS_RvbAFA/o.jpg,False,https://www.yelp.com/biz/joes-place-union?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,47,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 40.6966987252235, 'longitude': -74.2711924016476}",['delivery'],$$,"{'address1': '2032 Morris Ave', 'address2': '', 'address3': '', 'city': 'Union', 'zip_code': '07083', 'country': 'US', 'state': 'NJ', 'display_address': ['2032 Morris Ave', 'Union, NJ 07083']}",+19088519615,(908) 851-9615,23396.726933701953
737,ydHOOFzwwfvyZ9ox2tHFYw,classics-to-go-rockaway-park,Classics To Go,https://s3-media2.fl.yelpcdn.com/bphoto/JI3Wwq2yGLy_Nfs6I-fMyg/o.jpg,False,https://www.yelp.com/biz/classics-to-go-rockaway-park?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,1,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'tacos', 'title': 'Tacos'}]",5.0,"{'latitude': 40.5825226, 'longitude': -73.837048}",['pickup'],,"{'address1': '114-04 Beach Channel Dr', 'address2': None, 'address3': '', 'city': 'Rockaway Park', 'zip_code': '11694', 'country': 'US', 'state': 'NY', 'display_address': ['114-04 Beach Channel Dr', 'Rockaway Park, NY 11694']}",+17185644742,(718) 564-4742,19048.256770576874
738,cuVyM_ZxtREqpO1SXgZmRA,bohemian-hall-and-beer-garden-astoria,Bohemian Hall & Beer Garden,https://s3-media3.fl.yelpcdn.com/bphoto/wzkgcelMnbNVEU3u3GpcKQ/o.jpg,False,https://www.yelp.com/biz/bohemian-hall-and-beer-garden-astoria?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,1227,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",4.0,"{'latitude': 40.77273, 'longitude': -73.915772}","['delivery', 'pickup']",$$,"{'address1': '2919 24th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11102', 'country': 'US', 'state': 'NY', 'display_address': ['2919 24th Ave', 'Astoria, NY 11102']}",+17182744925,(718) 274-4925,9987.067072302658
739,_uvdtNbyC7pQ2Tqb-fpusg,don-pollo-ozone-park-2,Don Pollo,https://s3-media1.fl.yelpcdn.com/bphoto/Ebmv0MrBRmrg0jGCqQEuTA/o.jpg,False,https://www.yelp.com/biz/don-pollo-ozone-park-2?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,97,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.0,"{'latitude': 40.684156, 'longitude': -73.857354}","['pickup', 'delivery']",$$,"{'address1': '8302 95th Ave', 'address2': None, 'address3': '', 'city': 'Ozone Park', 'zip_code': '11416', 'country': 'US', 'state': 'NY', 'display_address': ['8302 95th Ave', 'Ozone Park, NY 11416']}",+17186470007,(718) 647-0007,11785.14855261247
740,ztgJJSidCZCNfGv1OMq0sQ,tony-dragons-grille-new-york-4,Tony Dragon's Grille,https://s3-media3.fl.yelpcdn.com/bphoto/8Md7UWV72ybBZJ0MBSAFgQ/o.jpg,False,https://www.yelp.com/biz/tony-dragons-grille-new-york-4?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,31,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'burgers', 'title': 'Burgers'}]",5.0,"{'latitude': 40.75301, 'longitude': -73.9699}",['delivery'],,"{'address1': '47Th St And 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['47Th St And 2nd Ave', 'New York, NY 10017']}",+19172991550,(917) 299-1550,5673.127695683428
741,FST41XVNfiBgJHkutII-3w,american-retro-new-york,American Retro,https://s3-media2.fl.yelpcdn.com/bphoto/PxOPskwV13iBzOTPGJYRfw/o.jpg,False,https://www.yelp.com/biz/american-retro-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,235,"[{'alias': 'newamerican', 'title': 'New American'}]",4.0,"{'latitude': 40.76503, 'longitude': -73.98804}","['delivery', 'pickup']",$$,"{'address1': '785 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['785 9th Ave', 'New York, NY 10019']}",+12122452203,(212) 245-2203,6649.984858301443
742,fEE0V0Z0MYoM-_knLGBj1A,sempre-fame-gourmet-grill-and-bbq-catering-floral-park-3,Sempre Fame Gourmet Grill & BBQ Catering,https://s3-media1.fl.yelpcdn.com/bphoto/SapH-VSQ6cuFk_xKK6B9kw/o.jpg,False,https://www.yelp.com/biz/sempre-fame-gourmet-grill-and-bbq-catering-floral-park-3?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,354,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 40.72039, 'longitude': -73.69501}","['delivery', 'pickup']",$$,"{'address1': '374 Tulip Ave', 'address2': '', 'address3': '', 'city': 'Floral Park', 'zip_code': '11001', 'country': 'US', 'state': 'NY', 'display_address': ['374 Tulip Ave', 'Floral Park, NY 11001']}",+15164887900,(516) 488-7900,25286.392591752883
743,tlyenuW_5-0lelmVdaWPXA,afternoon-flushing-flushing-3,Afternoon - Flushing,https://s3-media3.fl.yelpcdn.com/bphoto/XJH6HLozIHQYHkvmhGX83A/o.jpg,False,https://www.yelp.com/biz/afternoon-flushing-flushing-3?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,61,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.7605177, 'longitude': -73.826867}","['delivery', 'pickup']",$,"{'address1': '136-95 Roosevelt Ave', 'address2': None, 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['136-95 Roosevelt Ave', 'Flushing, NY 11354']}",+19148813707,(914) 881-3707,15384.533053549123
744,LgKU9XZ_kLbYJo1or1dzCQ,pj-bernstein-new-york,PJ Bernstein,https://s3-media1.fl.yelpcdn.com/bphoto/k4UWT4cB11-0jLbJEDtC6g/o.jpg,False,https://www.yelp.com/biz/pj-bernstein-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,230,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.7685133255622, 'longitude': -73.96122892453}","['delivery', 'pickup']",$$,"{'address1': '1215 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1215 3rd Ave', 'New York, NY 10021']}",+12128790914,(212) 879-0914,7545.938556974796
745,76pS7hnJ7QFC9xKP9gKMBA,khyber-halal-cart-brooklyn,Khyber Halal Cart,https://s3-media2.fl.yelpcdn.com/bphoto/wZ8BMbuBCqnvRM2E9XUd5w/o.jpg,False,https://www.yelp.com/biz/khyber-halal-cart-brooklyn?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,5,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.5,"{'latitude': 40.61914135320144, 'longitude': -73.99038387273397}",['delivery'],,"{'address1': '1796 65th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11204', 'country': 'US', 'state': 'NY', 'display_address': ['1796 65th St', 'Brooklyn, NY 11204']}",,,9602.165501956422
746,Oh0ZcceHeLs5BERVn8lhog,pinos-prime-meat-market-new-york,Pino's Prime Meat Market,https://s3-media4.fl.yelpcdn.com/bphoto/waf4Yj_AOg8Q0ZFNrfug8g/o.jpg,False,https://www.yelp.com/biz/pinos-prime-meat-market-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,71,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'butcher', 'title': 'Butcher'}]",5.0,"{'latitude': 40.72723, 'longitude': -74.00163}",[],$$,"{'address1': '149 Sullivan St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['149 Sullivan St', 'New York, NY 10012']}",+12124758134,(212) 475-8134,2500.8175005677454
747,y6Gn5jK259rX85e6Dn3lhA,sunny-sweet-bakery-brooklyn,Sunny Sweet Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/BKRy_32tuvjnyMf3FTDG-w/o.jpg,False,https://www.yelp.com/biz/sunny-sweet-bakery-brooklyn?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,21,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.63502, 'longitude': -74.0237}",[],$,"{'address1': '6816 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['6816 4th Ave', 'Brooklyn, NY 11220']}",+17186802999,(718) 680-2999,8214.979517895703
748,SrlaKfDb_P4t3XAYznYhkA,dougies-standby-port-chester,Dougie's Standby,https://s3-media1.fl.yelpcdn.com/bphoto/nL65a5udEQZ3ZyhC1r6xsA/o.jpg,False,https://www.yelp.com/biz/dougies-standby-port-chester?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,32,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 41.012273, 'longitude': -73.655869}","['delivery', 'pickup']",$,"{'address1': '604 N Main St', 'address2': '', 'address3': '', 'city': 'Port Chester', 'zip_code': '10573', 'country': 'US', 'state': 'NY', 'display_address': ['604 N Main St', 'Port Chester, NY 10573']}",+19149390022,(914) 939-0022,44391.52024528824
749,ZCOKKyPJDSVcauTNPtFF-Q,rico-chimi-new-york,Rico Chimi,https://s3-media2.fl.yelpcdn.com/bphoto/M1w0r1cqjih6b3yiQ-46iw/o.jpg,False,https://www.yelp.com/biz/rico-chimi-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,25,"[{'alias': 'dominican', 'title': 'Dominican'}]",3.0,"{'latitude': 40.860946667262766, 'longitude': -73.92411688771959}","['delivery', 'pickup']",$,"{'address1': '111 Dyckman St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10040', 'country': 'US', 'state': 'NY', 'display_address': ['111 Dyckman St', 'New York, NY 10040']}",+12123900464,(212) 390-0464,18272.62575636794
750,ehLKTMrFxb6-Dw1MFm0B5A,mcginley-square-pub-jersey-city-2,McGinley Square Pub,https://s3-media4.fl.yelpcdn.com/bphoto/zXLQSoDs4Hof5H4YOv2vcg/o.jpg,False,https://www.yelp.com/biz/mcginley-square-pub-jersey-city-2?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,78,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.5,"{'latitude': 40.725399017334, 'longitude': -74.0687713623047}","['delivery', 'pickup']",$,"{'address1': '755 Montgomery St', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07306', 'country': 'US', 'state': 'NJ', 'display_address': ['755 Montgomery St', 'Jersey City, NJ 07306']}",+13474085194,(347) 408-5194,6657.826108968357
751,wNbCC4h_GNOVZ7XbJOpjkg,famous-original-rays-pizza-new-york-37,Famous Original Ray's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/jwDHq-MwqmUZUJFLmXAtHQ/o.jpg,False,https://www.yelp.com/biz/famous-original-rays-pizza-new-york-37?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,434,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.0,"{'latitude': 40.76038, 'longitude': -73.984}","['delivery', 'pickup']",$,"{'address1': '736 7th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['736 7th Ave', 'New York, NY 10019']}",+12129567297,(212) 956-7297,6169.5022519871845
752,FZpm4_fbd6P984foOUejWg,jongro-bbq-new-york-3,Jongro BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/tbzTV0uNadnKlQfKurNfAQ/o.jpg,False,https://www.yelp.com/biz/jongro-bbq-new-york-3?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,2545,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.747514, 'longitude': -73.986884}",['delivery'],$$,"{'address1': '22 W 32nd St', 'address2': 'Fl 2', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['22 W 32nd St', 'Fl 2', 'New York, NY 10001']}",+12124732233,(212) 473-2233,4719.351335074731
753,IiLLntICUim7YREkIBU7lA,outro-new-york,Outro,https://s3-media2.fl.yelpcdn.com/bphoto/QuGJCO9M5O2eEVmLtLI52g/o.jpg,False,https://www.yelp.com/biz/outro-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,408,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.7327799573693, 'longitude': -73.9910601451993}","['delivery', 'pickup']",$$,"{'address1': '816 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['816 Broadway', 'New York, NY 10003']}",+12129946771,(212) 994-6771,3051.7084001127732
754,z0D-noQL8x_Ij0icFOvd_w,girls-cafe-highlands,Girls Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/FFA_MaEoY4L0bLrXKyCO7A/o.jpg,False,https://www.yelp.com/biz/girls-cafe-highlands?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,29,"[{'alias': 'diners', 'title': 'Diners'}]",4.5,"{'latitude': 40.4047142919018, 'longitude': -73.9925105497241}",['delivery'],$,"{'address1': '300 Bay Ave', 'address2': '', 'address3': '', 'city': 'Highlands', 'zip_code': '07732', 'country': 'US', 'state': 'NJ', 'display_address': ['300 Bay Ave', 'Highlands, NJ 07732']}",+17322911108,(732) 291-1108,33440.01601230821
755,lNV-bBLb9iTFCmbeGakwGw,gottliebs-restaurant-brooklyn-14,Gottlieb's Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/vqotp16DkxLPbUNthgNh7w/o.jpg,False,https://www.yelp.com/biz/gottliebs-restaurant-brooklyn-14?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,83,"[{'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'delis', 'title': 'Delis'}]",3.5,"{'latitude': 40.7077128, 'longitude': -73.9611326}","['delivery', 'pickup']",$$,"{'address1': '352 Roebling St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['352 Roebling St', 'Brooklyn, NY 11211']}",+17183846612,(718) 384-6612,2806.536345031161
756,2ktD7BNGRc4FWMqNnwVv_g,ariemmas-italian-deli-staten-island,Ariemma's Italian Deli,https://s3-media2.fl.yelpcdn.com/bphoto/8blkOjv_M6h2SyBzkPotfw/o.jpg,False,https://www.yelp.com/biz/ariemmas-italian-deli-staten-island?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,107,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.5854963, 'longitude': -74.0933925}","['delivery', 'pickup']",$,"{'address1': '1791 Hylan Blvd', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10305', 'country': 'US', 'state': 'NY', 'display_address': ['1791 Hylan Blvd', 'Staten Island, NY 10305']}",+17189792630,(718) 979-2630,15741.624042291056
